index,resp
2983,493
2984,494
2985,494
2986,495
2987,496
2988,497
2989,497
2990,496
2991,496
2992,496
2993,496
2994,496
2995,495
2996,495
2997,495
2998,496
2999,498
3000,500
3001,503
3002,504
3003,505
3004,506
3005,505
3006,506
3007,506
3008,507
3009,507
3010,507
3011,506
3012,506
3013,505
3014,505
3015,504
3016,505
3017,504
3018,504
3019,504
3020,504
3021,503
3022,502
3023,501
3024,500
3025,499
3026,498
3027,497
3028,497
3029,496
3030,495
3031,493
3032,490
3033,487
3034,485
3035,483
3036,483
3037,481
3038,479
3039,477
3040,474
3041,471
3042,468
3043,467
3044,465
3045,462
3046,459
3047,457
3048,455
3049,452
3050,449
3051,447
3052,444
3053,441
3054,439
3055,436
3056,434
3057,432
3058,430
3059,428
3060,428
3061,427
3062,426
3063,427
3064,427
3065,427
3066,428
3067,428
3068,429
3069,430
3070,432
3071,433
3072,434
3073,436
3074,438
3075,440
3076,444
3077,448
3078,451
3079,454
3080,457
3081,460
3082,463
3083,466
3084,469
3085,472
3086,473
3087,475
3088,477
3089,478
3090,479
3091,480
3092,481
3093,482
3094,482
3095,483
3096,483
3097,483
3098,482
3099,481
3100,481
3101,483
3102,484
3103,486
3104,487
3105,488
3106,489
3107,489
3108,489
3109,488
3110,487
3111,487
3112,486
3113,485
3114,485
3115,484
3116,484
3117,484
3118,483
3119,483
3120,481
3121,480
3122,478
3123,476
3124,475
3125,473
3126,471
3127,468
3128,465
3129,462
3130,458
3131,455
3132,451
3133,446
3134,442
3135,438
3136,433
3137,428
3138,423
3139,418
3140,415
3141,410
3142,407
3143,403
3144,399
3145,396
3146,392
3147,389
3148,387
3149,385
3150,383
3151,381
3152,380
3153,378
3154,376
3155,374
3156,372
3157,371
3158,370
3159,368
3160,368
3161,366
3162,364
3163,364
3164,362
3165,361
3166,361
3167,360
3168,359
3169,359
3170,359
3171,360
3172,362
3173,362
3174,363
3175,363
3176,363
3177,363
3178,363
3179,363
3180,363
3181,363
3182,364
3183,366
3184,368
3185,369
3186,371
3187,371
3188,373
3189,374
3190,376
3191,377
3192,380
3193,382
3194,385
3195,388
3196,392
3197,395
3198,397
3199,400
3200,402
3201,405
3202,407
3203,408
3204,411
3205,412
3206,413
3207,415
3208,416
3209,416
3210,417
3211,418
3212,419
3213,419
3214,419
3215,419
3216,419
3217,419
3218,419
3219,419
3220,419
3221,418
3222,418
3223,417
3224,417
3225,416
3226,415
3227,414
3228,412
3229,411
3230,410
3231,409
3232,408
3233,406
3234,405
3235,403
3236,403
3237,401
3238,400
3239,398
3240,396
3241,392
3242,388
3243,384
3244,379
3245,372
3246,364
3247,352
3248,339
3249,322
3250,303
3251,284
3252,266
3253,248
3254,232
3255,217
3256,204
3257,191
3258,179
3259,167
3260,157
3261,147
3262,137
3263,128
3264,120
3265,113
3266,105
3267,99
3268,92
3269,87
3270,81
3271,76
3272,71
3273,66
3274,62
3275,59
3276,57
3277,55
3278,54
3279,53
3280,53
3281,53
3282,52
3283,53
3284,54
3285,56
3286,57
3287,61
3288,70
3289,77
3290,84
3291,92
3292,98
3293,105
3294,112
3295,119
3296,126
3297,133
3298,139
3299,146
3300,152
3301,159
3302,165
3303,171
3304,177
3305,183
3306,188
3307,194
3308,200
3309,205
3310,209
3311,213
3312,217
3313,221
3314,225
3315,229
3316,234
3317,238
3318,241
3319,244
3320,247
3321,250
3322,253
3323,256
3324,259
3325,261
3326,262
3327,263
3328,265
3329,265
3330,267
3331,269
3332,272
3333,273
3334,275
3335,278
3336,281
3337,282
3338,283
3339,283
3340,284
3341,284
3342,285
3343,286
3344,286
3345,287
3346,289
3347,291
3348,294
3349,295
3350,300
3351,304
3352,310
3353,316
3354,324
3355,334
3356,344
3357,354
3358,364
3359,375
3360,384
3361,393
3362,402
3363,411
3364,420
3365,429
3366,437
3367,444
3368,450
3369,455
3370,459
3371,462
3372,465
3373,467
3374,470
3375,471
3376,473
3377,473
3378,473
3379,473
3380,473
3381,472
3382,472
3383,471
3384,469
3385,467
3386,465
3387,462
3388,459
3389,455
3390,453
3391,450
3392,448
3393,446
3394,444
3395,442
3396,440
3397,436
3398,434
3399,431
3400,429
3401,426
3402,424
3403,422
3404,421
3405,419
3406,418
3407,417
3408,416
3409,416
3410,415
3411,415
3412,415
3413,415
3414,414
3415,413
3416,413
3417,412
3418,411
3419,411
3420,411
3421,411
3422,412
3423,414
3424,415
3425,414
3426,413
3427,412
3428,409
3429,407
3430,404
3431,402
3432,400
3433,397
3434,394
3435,391
3436,388
3437,384
3438,380
3439,377
3440,374
3441,370
3442,367
3443,364
3444,362
3445,359
3446,357
3447,354
3448,351
3449,349
3450,346
3451,344
3452,342
3453,340
3454,338
3455,336
3456,334
3457,333
3458,332
3459,330
3460,330
3461,329
3462,328
3463,327
3464,327
3465,327
3466,327
3467,328
3468,327
3469,328
3470,329
3471,330
3472,331
3473,332
3474,334
3475,335
3476,337
3477,339
3478,340
3479,342
3480,343
3481,344
3482,345
3483,346
3484,349
3485,352
3486,354
3487,357
3488,360
3489,363
3490,366
3491,369
3492,372
3493,375
3494,378
3495,380
3496,383
3497,385
3498,388
3499,391
3500,395
3501,398
3502,402
3503,405
3504,408
3505,411
3506,414
3507,416
3508,419
3509,421
3510,424
3511,427
3512,430
3513,433
3514,435
3515,438
3516,440
3517,441
3518,443
3519,444
3520,446
3521,446
3522,447
3523,448
3524,449
3525,449
3526,450
3527,451
3528,453
3529,454
3530,455
3531,456
3532,458
3533,459
3534,460
3535,462
3536,463
3537,463
3538,464
3539,465
3540,466
3541,467
3542,468
3543,471
3544,472
3545,475
3546,477
3547,481
3548,486
3549,491
3550,497
3551,504
3552,511
3553,518
3554,526
3555,535
3556,543
3557,552
3558,560
3559,569
3560,578
3561,587
3562,595
3563,604
3564,612
3565,620
3566,628
3567,636
3568,645
3569,653
3570,662
3571,670
3572,680
3573,689
3574,700
3575,710
3576,722
3577,734
3578,747
3579,760
3580,774
3581,786
3582,798
3583,811
3584,822
3585,833
3586,844
3587,853
3588,863
3589,871
3590,878
3591,885
3592,891
3593,896
3594,901
3595,905
3596,908
3597,911
3598,912
3599,913
3600,913
3601,914
3602,913
3603,913
3604,913
3605,911
3606,910
3607,908
3608,907
3609,904
3610,902
3611,898
3612,896
3613,892
3614,888
3615,884
3616,880
3617,876
3618,872
3619,869
3620,865
3621,862
3622,858
3623,855
3624,852
3625,849
3626,845
3627,842
3628,839
3629,835
3630,832
3631,828
3632,824
3633,821
3634,816
3635,812
3636,808
3637,803
3638,799
3639,795
3640,791
3641,787
3642,784
3643,780
3644,776
3645,772
3646,768
3647,764
3648,760
3649,757
3650,755
3651,753
3652,751
3653,749
3654,747
3655,745
3656,743
3657,742
3658,739
3659,737
3660,736
3661,734
3662,732
3663,730
3664,728
3665,726
3666,723
3667,721
3668,719
3669,718
3670,715
3671,713
3672,711
3673,708
3674,706
3675,704
3676,703
3677,701
3678,700
3679,699
3680,697
3681,696
3682,694
3683,693
3684,691
3685,690
3686,689
3687,689
3688,688
3689,687
3690,687
3691,686
3692,686
3693,685
3694,685
3695,685
3696,685
3697,685
3698,687
3699,687
3700,688
3701,688
3702,687
3703,686
3704,686
3705,684
3706,682
3707,679
3708,678
3709,677
3710,675
3711,675
3712,673
3713,672
3714,670
3715,669
3716,667
3717,665
3718,664
3719,664
3720,664
3721,664
3722,665
3723,666
3724,667
3725,667
3726,668
3727,668
3728,668
3729,668
3730,668
3731,667
3732,666
3733,665
3734,664
3735,663
3736,662
3737,660
3738,658
3739,656
3740,655
3741,652
3742,649
3743,647
3744,646
3745,643
3746,640
3747,639
3748,637
3749,635
3750,634
3751,633
3752,632
3753,630
3754,629
3755,628
3756,627
3757,627
3758,627
3759,626
3760,625
3761,625
3762,624
3763,624
3764,624
3765,623
3766,622
3767,622
3768,621
3769,621
3770,622
3771,622
3772,621
3773,620
3774,619
3775,617
3776,616
3777,613
3778,611
3779,608
3780,606
3781,604
3782,603
3783,601
3784,600
3785,598
3786,595
3787,594
3788,592
3789,590
3790,588
3791,587
3792,587
3793,586
3794,585
3795,585
3796,584
3797,583
3798,582
3799,581
3800,580
3801,579
3802,579
3803,577
3804,577
3805,576
3806,575
3807,575
3808,574
3809,573
3810,571
3811,569
3812,568
3813,567
3814,565
3815,563
3816,562
3817,561
3818,560
3819,560
3820,559
3821,558
3822,557
3823,556
3824,555
3825,554
3826,552
3827,551
3828,551
3829,550
3830,549
3831,548
3832,548
3833,547
3834,546
3835,545
3836,545
3837,544
3838,543
3839,543
3840,543
3841,543
3842,543
3843,544
3844,545
3845,545
3846,544
3847,543
3848,543
3849,542
3850,540
3851,539
3852,538
3853,537
3854,536
3855,536
3856,535
3857,535
3858,534
3859,532
3860,531
3861,531
3862,530
3863,529
3864,529
3865,530
3866,531
3867,531
3868,532
3869,532
3870,531
3871,531
3872,532
3873,532
3874,532
3875,532
3876,532
3877,533
3878,532
3879,532
3880,532
3881,531
3882,531
3883,530
3884,529
3885,528
3886,527
3887,526
3888,525
3889,524
3890,523
3891,522
3892,522
3893,522
3894,522
3895,523
3896,523
3897,524
3898,524
3899,524
3900,524
3901,523
3902,523
3903,522
3904,522
3905,522
3906,523
3907,523
3908,524
3909,524
3910,524
3911,524
3912,525
3913,526
3914,526
3915,525
3916,525
3917,526
3918,526
3919,527
3920,529
3921,530
3922,531
3923,532
3924,532
3925,532
3926,531
3927,531
3928,530
3929,530
3930,531
3931,531
3932,533
3933,533
3934,533
3935,532
3936,531
3937,530
3938,529
3939,528
3940,527
3941,526
3942,526
3943,528
3944,531
3945,532
3946,534
3947,535
3948,536
3949,536
3950,535
3951,535
3952,535
3953,535
3954,535
3955,535
3956,536
3957,537
3958,537
3959,531
3960,527
3961,524
3962,521
3963,519
3964,516
3965,514
3966,513
3967,512
3968,511
3969,510
3970,509
3971,508
3972,507
3973,506
3974,505
3975,505
3976,504
3977,503
3978,503
3979,502
3980,502
3981,501
3982,500
3983,500
3984,499
3985,499
3986,499
3987,498
3988,497
3989,496
3990,497
3991,496
3992,496
3993,496
3994,495
3995,494
3996,495
3997,495
3998,496
3999,496
4000,496
4001,495
4002,494
4003,494
4004,492
4005,491
4006,489
4007,488
4008,487
4009,487
4010,487
4011,487
4012,486
4013,485
4014,484
4015,483
4016,482
4017,481
4018,481
4019,481
4020,481
4021,481
4022,483
4023,483
4024,484
4025,485
4026,486
4027,486
4028,487
4029,487
4030,488
4031,489
4032,491
4033,493
4034,495
4035,496
4036,497
4037,499
4038,500
4039,501
4040,503
4041,505
4042,508
4043,511
4044,514
4045,516
4046,517
4047,517
4048,517
4049,515
4050,515
4051,515
4052,516
4053,517
4054,519
4055,521
4056,524
4057,526
4058,529
4059,531
4060,535
4061,539
4062,543
4063,548
4064,552
4065,556
4066,559
4067,561
4068,564
4069,565
4070,566
4071,567
4072,568
4073,568
4074,569
4075,571
4076,572
4077,572
4078,573
4079,574
4080,575
4081,575
4082,572
4083,569
4084,568
4085,566
4086,564
4087,562
4088,559
4089,556
4090,551
4091,548
4092,545
4093,541
4094,537
4095,533
4096,530
4097,526
4098,524
4099,521
4100,519
4101,518
4102,516
4103,515
4104,514
4105,512
4106,511
4107,509
4108,508
4109,507
4110,506
4111,505
4112,505
4113,504
4114,504
4115,503
4116,503
4117,502
4118,501
4119,501
4120,501
4121,500
4122,500
4123,499
4124,499
4125,499
4126,498
4127,497
4128,497
4129,497
4130,496
4131,496
4132,496
4133,496
4134,495
4135,494
4136,494
4137,493
4138,492
4139,492
4140,492
4141,492
4142,492
4143,492
4144,492
4145,492
4146,492
4147,491
4148,491
4149,490
4150,489
4151,488
4152,489
4153,489
4154,490
4155,490
4156,491
4157,491
4158,492
4159,492
4160,494
4161,494
4162,494
4163,495
4164,495
4165,496
4166,497
4167,497
4168,497
4169,497
4170,497
4171,498
4172,499
4173,500
4174,501
4175,502
4176,502
4177,502
4178,502
4179,503
4180,503
4181,503
4182,503
4183,504
4184,504
4185,505
4186,506
4187,506
4188,507
4189,507
4190,507
4191,507
4192,508
4193,508
4194,508
4195,509
4196,510
4197,510
4198,511
4199,512
4200,513
4201,513
4202,514
4203,514
4204,514
4205,513
4206,512
4207,511
4208,511
4209,510
4210,510
4211,510
4212,510
4213,510
4214,510
4215,510
4216,510
4217,510
4218,509
4219,510
4220,510
4221,509
4222,509
4223,509
4224,510
4225,510
4226,510
4227,510
4228,510
4229,510
4230,511
4231,511
4232,513
4233,513
4234,514
4235,514
4236,514
4237,515
4238,515
4239,516
4240,515
4241,515
4242,515
4243,514
4244,514
4245,513
4246,513
4247,511
4248,511
4249,510
4250,511
4251,511
4252,512
4253,512
4254,512
4255,511
4256,511
4257,511
4258,511
4259,511
4260,511
4261,511
4262,512
4263,513
4264,513
4265,513
4266,513
4267,513
4268,513
4269,513
4270,513
4271,513
4272,513
4273,513
4274,514
4275,515
4276,516
4277,517
4278,518
4279,518
4280,519
4281,519
4282,519
4283,518
4284,519
4285,519
4286,519
4287,520
4288,521
4289,522
4290,523
4291,523
4292,524
4293,524
4294,524
4295,523
4296,524
4297,523
4298,523
4299,522
4300,522
4301,521
4302,521
4303,520
4304,520
4305,519
4306,519
4307,519
4308,519
4309,519
4310,519
4311,519
4312,520
4313,521
4314,522
4315,524
4316,525
4317,525
4318,525
4319,525
4320,524
4321,524
4322,524
4323,523
4324,522
4325,521
4326,520
4327,520
4328,520
4329,520
4330,520
4331,519
4332,520
4333,519
4334,518
4335,517
4336,515
4337,514
4338,511
4339,509
4340,507
4341,504
4342,501
4343,497
4344,494
4345,490
4346,486
4347,483
4348,479
4349,475
4350,472
4351,469
4352,467
4353,465
4354,464
4355,462
4356,460
4357,459
4358,458
4359,457
4360,456
4361,455
4362,454
4363,451
4364,448
4365,444
4366,440
4367,436
4368,433
4369,429
4370,426
4371,423
4372,421
4373,417
4374,414
4375,409
4376,406
4377,401
4378,398
4379,395
4380,392
4381,390
4382,387
4383,384
4384,382
4385,379
4386,378
4387,377
4388,376
4389,376
4390,376
4391,378
4392,381
4393,384
4394,385
4395,385
4396,385
4397,384
4398,384
4399,384
4400,384
4401,384
4402,384
4403,384
4404,385
4405,386
4406,388
4407,391
4408,393
4409,397
4410,400
4411,403
4412,406
4413,409
4414,412
4415,414
4416,417
4417,419
4418,423
4419,425
4420,429
4421,432
4422,435
4423,438
4424,440
4425,442
4426,444
4427,445
4428,446
4429,446
4430,446
4431,446
4432,447
4433,447
4434,447
4435,447
4436,447
4437,447
4438,447
4439,446
4440,446
4441,446
4442,445
4443,445
4444,444
4445,445
4446,445
4447,445
4448,446
4449,446
4450,447
4451,448
4452,448
4453,448
4454,448
4455,447
4456,447
4457,447
4458,447
4459,447
4460,447
4461,445
4462,444
4463,443
4464,442
4465,441
4466,441
4467,442
4468,441
4469,440
4470,440
4471,440
4472,440
4473,440
4474,439
4475,438
4476,438
4477,437
4478,437
4479,437
4480,437
4481,436
4482,435
4483,435
4484,436
4485,437
4486,438
4487,439
4488,439
4489,440
4490,440
4491,440
4492,441
4493,442
4494,442
4495,443
4496,444
4497,444
4498,445
4499,445
4500,445
4501,444
4502,444
4503,444
4504,444
4505,444
4506,444
4507,444
4508,444
4509,444
4510,444
4511,444
4512,444
4513,443
4514,443
4515,442
4516,443
4517,443
4518,443
4519,443
4520,443
4521,442
4522,441
4523,441
4524,440
4525,440
4526,439
4527,438
4528,438
4529,437
4530,437
4531,436
4532,435
4533,434
4534,433
4535,432
4536,431
4537,430
4538,428
4539,428
4540,428
4541,428
4542,428
4543,428
4544,428
4545,427
4546,427
4547,427
4548,428
4549,428
4550,428
4551,428
4552,428
4553,428
4554,430
4555,430
4556,431
4557,431
4558,431
4559,431
4560,431
4561,431
4562,430
4563,430
4564,430
4565,429
4566,430
4567,431
4568,432
4569,433
4570,433
4571,434
4572,435
4573,436
4574,436
4575,437
4576,438
4577,439
4578,439
4579,440
4580,441
4581,441
4582,441
4583,441
4584,441
4585,440
4586,440
4587,440
4588,439
4589,438
4590,438
4591,437
4592,437
4593,437
4594,437
4595,437
4596,438
4597,437
4598,437
4599,436
4600,436
4601,436
4602,435
4603,435
4604,434
4605,434
4606,434
4607,433
4608,433
4609,432
4610,432
4611,431
4612,430
4613,429
4614,428
4615,427
4616,426
4617,423
4618,421
4619,419
4620,417
4621,416
4622,415
4623,414
4624,413
4625,412
4626,410
4627,409
4628,408
4629,408
4630,409
4631,411
4632,412
4633,413
4634,414
4635,415
4636,418
4637,420
4638,421
4639,421
4640,422
4641,422
4642,423
4643,425
4644,427
4645,428
4646,429
4647,430
4648,431
4649,431
4650,432
4651,433
4652,433
4653,434
4654,435
4655,435
4656,436
4657,436
4658,438
4659,439
4660,440
4661,440
4662,441
4663,441
4664,441
4665,440
4666,439
4667,439
4668,438
4669,439
4670,440
4671,441
4672,442
4673,443
4674,444
4675,444
4676,444
4677,444
4678,442
4679,440
4680,438
4681,435
4682,432
4683,429
4684,426
4685,423
4686,419
4687,415
4688,410
4689,406
4690,401
4691,396
4692,392
4693,389
4694,386
4695,384
4696,382
4697,380
4698,379
4699,378
4700,378
4701,377
4702,377
4703,377
4704,378
4705,379
4706,379
4707,380
4708,380
4709,380
4710,380
4711,379
4712,380
4713,380
4714,381
4715,383
4716,384
4717,385
4718,386
4719,388
4720,390
4721,391
4722,391
4723,391
4724,392
4725,391
4726,391
4727,391
4728,391
4729,391
4730,391
4731,391
4732,391
4733,392
4734,393
4735,394
4736,395
4737,395
4738,395
4739,394
4740,394
4741,394
4742,395
4743,396
4744,398
4745,400
4746,402
4747,404
4748,406
4749,408
4750,410
4751,413
4752,416
4753,420
4754,423
4755,428
4756,432
4757,435
4758,439
4759,443
4760,447
4761,449
4762,452
4763,454
4764,456
4765,457
4766,459
4767,461
4768,463
4769,465
4770,467
4771,470
4772,472
4773,475
4774,477
4775,480
4776,482
4777,483
4778,484
4779,484
4780,484
4781,482
4782,480
4783,477
4784,475
4785,472
4786,470
4787,469
4788,469
4789,468
4790,468
4791,468
4792,467
4793,465
4794,464
4795,462
4796,460
4797,457
4798,455
4799,453
4800,452
4801,451
4802,450
4803,448
4804,445
4805,441
4806,438
4807,435
4808,432
4809,429
4810,427
4811,424
4812,422
4813,419
4814,417
4815,415
4816,414
4817,412
4818,410
4819,408
4820,406
4821,404
4822,402
4823,400
4824,398
4825,396
4826,396
4827,394
4828,393
4829,391
4830,390
4831,389
4832,388
4833,388
4834,387
4835,387
4836,387
4837,387
4838,386
4839,385
4840,386
4841,386
4842,386
4843,387
4844,387
4845,387
4846,387
4847,387
4848,387
4849,387
4850,386
4851,386
4852,386
4853,385
4854,385
4855,384
4856,384
4857,382
4858,380
4859,379
4860,378
4861,376
4862,376
4863,375
4864,374
4865,373
4866,372
4867,371
4868,371
4869,370
4870,370
4871,371
4872,371
4873,371
4874,371
4875,371
4876,372
4877,373
4878,373
4879,373
4880,373
4881,373
4882,375
4883,376
4884,378
4885,378
4886,379
4887,379
4888,379
4889,379
4890,380
4891,380
4892,380
4893,380
4894,381
4895,382
4896,384
4897,384
4898,385
4899,385
4900,384
4901,381
4902,378
4903,375
4904,371
4905,368
4906,365
4907,364
4908,363
4909,362
4910,361
4911,362
4912,363
4913,365
4914,368
4915,372
4916,378
4917,383
4918,388
4919,394
4920,400
4921,407
4922,415
4923,423
4924,431
4925,439
4926,446
4927,452
4928,458
4929,463
4930,468
4931,472
4932,475
4933,478
4934,480
4935,481
4936,482
4937,483
4938,483
4939,482
4940,482
4941,481
4942,480
4943,479
4944,477
4945,475
4946,472
4947,468
4948,466
4949,463
4950,461
4951,459
4952,458
4953,456
4954,455
4955,454
4956,454
4957,453
4958,454
4959,454
4960,454
4961,454
4962,454
4963,455
4964,455
4965,455
4966,455
4967,455
4968,454
4969,453
4970,451
4971,450
4972,449
4973,447
4974,444
4975,442
4976,440
4977,439
4978,438
4979,438
4980,438
4981,437
4982,437
4983,436
4984,437
4985,437
4986,437
4987,437
4988,438
4989,439
4990,440
4991,442
4992,444
4993,444
4994,445
4995,444
4996,444
4997,444
4998,444
4999,444
5000,444
5001,445
5002,446
5003,447
5004,448
5005,450
5006,451
5007,451
5008,451
5009,451
5010,450
5011,449
5012,449
5013,448
5014,447
5015,446
5016,444
5017,443
5018,441
5019,440
5020,439
5021,437
5022,435
5023,433
5024,433
5025,432
5026,431
5027,431
5028,431
5029,430
5030,430
5031,430
5032,430
5033,429
5034,428
5035,427
5036,426
5037,424
5038,423
5039,422
5040,421
5041,421
5042,421
5043,422
5044,421
5045,421
5046,423
5047,424
5048,426
5049,428
5050,428
5051,430
5052,431
5053,432
5054,432
5055,433
5056,434
5057,434
5058,435
5059,435
5060,437
5061,439
5062,441
5063,443
5064,445
5065,447
5066,449
5067,451
5068,452
5069,453
5070,455
5071,455
5072,457
5073,457
5074,458
5075,458
5076,457
5077,457
5078,455
5079,454
5080,453
5081,450
5082,448
5083,446
5084,444
5085,443
5086,443
5087,442
5088,442
5089,442
5090,442
5091,441
5092,441
5093,440
5094,440
5095,440
5096,441
5097,441
5098,442
5099,443
5100,445
5101,448
5102,452
5103,457
5104,463
5105,467
5106,472
5107,476
5108,479
5109,481
5110,483
5111,485
5112,487
5113,488
5114,489
5115,491
5116,493
5117,494
5118,496
5119,497
5120,499
5121,499
5122,500
5123,499
5124,500
5125,501
5126,502
5127,504
5128,505
5129,506
5130,508
5131,508
5132,508
5133,509
5134,509
5135,508
5136,508
5137,508
5138,507
5139,506
5140,505
5141,503
5142,500
5143,497
5144,496
5145,495
5146,494
5147,494
5148,493
5149,492
5150,491
5151,490
5152,489
5153,487
5154,486
5155,485
5156,484
5157,483
5158,483
5159,482
